codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista
52340;52340;52340;52340;52340;ACIDENTE;FAMA;MG;BRASIL;20/09/2014;15:00:00;SIM;1;1;NÃO
52346;52346;52346;52346;52346;INCIDENTE;SALVADOR;BA;BRASIL;20/09/2014;16:20:00;***;0;1;NÃO
52341;52341;52341;52341;52341;ACIDENTE;VERANÓPOLIS;RS;BRASIL;21/09/2014;19:30:00;***;0;1;NÃO
52532;52532;52532;52532;52532;ACIDENTE;PINHÃO;PR;BRASIL;21/09/2014;19:00:00;***;0;1;NÃO
52611;52611;52611;52611;52611;INCIDENTE;SALVADOR;BA;BRASIL;21/09/2014;18:23:00;***;0;1;NÃO
52613;52613;52613;52613;52613;INCIDENTE;SÃO JOSÉ DOS PINHAIS;PR;BRASIL;21/09/2014;13:43:00;***;0;1;NÃO
52342;52342;52342;52342;52342;ACIDENTE;BAURU;SP;BRASIL;22/09/2014;17:00:00;***;0;1;NÃO
52552;52552;52552;52552;52552;INCIDENTE GRAVE;PORTO SEGURO;BA;BRASIL;22/09/2014;16:19:00;SIM;1;1;SIM
52533;52533;52533;52533;52533;ACIDENTE;SINOP;MT;BRASIL;23/09/2014;18:30:00;SIM;0;1;NÃO
52553;52553;52553;52553;52553;INCIDENTE GRAVE;SENADOR JOSÉ PORFÍRIO;PA;BRASIL;23/09/2014;20:30:00;SIM;0;1;SIM
52614;52614;52614;52614;52614;INCIDENTE;UBERABA;MG;BRASIL;24/09/2014;13:00:00;***;0;2;NÃO
52693;52693;52693;52693;52693;INCIDENTE GRAVE;BARRA DO RIBEIRO;RS;BRASIL;24/09/2014;16:00:00;SIM;0;1;NÃO
52596;52596;52596;52596;52596;ACIDENTE;CONFINS;MG;BRASIL;25/09/2014;23:58:00;SIM;0;1;NÃO
52615;52615;52615;52615;52615;INCIDENTE;BRASÍLIA;DF;BRASIL;25/09/2014;19:35:00;***;0;1;NÃO
52617;52617;52617;52617;52617;INCIDENTE;TERESINA;PI;BRASIL;27/09/2014;19:30:00;***;0;1;NÃO
52618;52618;52618;52618;52618;INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;27/09/2014;12:57:00;***;0;1;NÃO
52536;52536;52536;52536;52536;ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;28/09/2014;17:30:00;***;0;1;NÃO
52537;52537;52537;52537;52537;ACIDENTE;ITAQUI;RS;BRASIL;29/09/2014;19:30:00;SIM;0;1;NÃO
52554;52554;52554;52554;52554;INCIDENTE GRAVE;VÁRZEA GRANDE;MT;BRASIL;30/09/2014;11:15:00;SIM;0;1;SIM
52620;52620;52620;52620;52620;INCIDENTE;SANTARÉM;PA;BRASIL;30/09/2014;11:47:00;***;0;1;NÃO
52621;52621;52621;52621;52621;INCIDENTE;SÃO PAULO;SP;BRASIL;30/09/2014;11:00:00;***;0;1;NÃO
52538;52538;52538;52538;52538;ACIDENTE;BOQUIRA;BA;BRASIL;01/10/2014;14:30:00;SIM;1;1;SIM
52622;52622;52622;52622;52622;INCIDENTE;ARAGUAÍNA;TO;BRASIL;03/10/2014;11:00:00;***;0;1;NÃO
52623;52623;52623;52623;52623;INCIDENTE;RIO BRANCO;AC;BRASIL;03/10/2014;18:58:00;SIM;0;1;NÃO
52714;52714;52714;52714;52714;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;03/10/2014;20:00:00;***;0;1;NÃO
52715;52715;52715;52715;52715;INCIDENTE;BRASÍLIA;DF;BRASIL;04/10/2014;18:10:00;***;0;1;NÃO
52632;52632;52632;52632;52632;ACIDENTE;SENA MADUREIRA;AC;BRASIL;05/10/2014;12:00:00;SIM;0;1;NÃO
52716;52716;52716;52716;52716;INCIDENTE;BELO HORIZONTE;MG;BRASIL;05/10/2014;11:47:00;***;0;1;NÃO
52624;52624;52624;52624;52624;INCIDENTE;CAMPINAS;SP;BRASIL;06/10/2014;13:18:00;***;0;1;NÃO
52717;52717;52717;52717;52717;INCIDENTE;JUNDIAÍ;SP;BRASIL;06/10/2014;16:00:00;***;0;1;NÃO
52718;52718;52718;52718;52718;INCIDENTE;SALVADOR;BA;BRASIL;07/10/2014;14:40:00;***;0;1;NÃO
52719;52719;52719;52719;52719;INCIDENTE;PORTO ALEGRE;RS;BRASIL;07/10/2014;21:40:00;***;0;1;NÃO
52633;52633;52633;52633;52633;ACIDENTE;MARAU;RS;BRASIL;08/10/2014;12:00:00;SIM;0;1;NÃO
52720;52720;52720;52720;52720;INCIDENTE;SÃO PAULO;SP;BRASIL;08/10/2014;16:00:00;***;0;1;NÃO
52634;52634;52634;52634;52634;ACIDENTE;PARAGUAÇU PAULISTA;SP;BRASIL;09/10/2014;11:40:00;SIM;1;1;NÃO
52699;52699;52699;52699;52699;INCIDENTE;BRASÍLIA;DF;BRASIL;09/10/2014;20:10:00;***;5;1;NÃO
52721;52721;52721;52721;52721;INCIDENTE;CRUZEIRO DO SUL;AC;BRASIL;09/10/2014;14:40:00;SIM;0;1;NÃO
52722;52722;52722;52722;52722;INCIDENTE;SANTARÉM;PA;BRASIL;09/10/2014;14:38:00;***;0;1;NÃO
52635;52635;52635;52635;52635;ACIDENTE;JUATUBA;MG;BRASIL;10/10/2014;18:00:00;SIM;1;1;NÃO
52723;52723;52723;52723;52723;INCIDENTE;SÃO PAULO;SP;BRASIL;10/10/2014;10:00:00;***;0;1;NÃO
52636;52636;52636;52636;52636;ACIDENTE;TATUÍ;SP;BRASIL;11/10/2014;16:18:00;NULL;2;1;SIM
52724;52724;52724;52724;52724;INCIDENTE;CAMPINAS;SP;BRASIL;14/10/2014;14:30:00;***;0;1;NÃO
52725;52725;52725;52725;52725;INCIDENTE;CARAUARI;AM;BRASIL;14/10/2014;19:20:00;SIM;0;1;NÃO
52637;52637;52637;52637;52637;ACIDENTE;BOITUVA;SP;BRASIL;16/10/2014;20:30:00;NULL;0;1;NÃO
52726;52726;52726;52726;52726;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;16/10/2014;22:10:00;***;0;1;NÃO
52638;52638;52638;52638;52638;ACIDENTE;JUATUBA;MG;BRASIL;17/10/2014;20:30:00;SIM;0;1;NÃO
52727;52727;52727;52727;52727;INCIDENTE;SANTARÉM;PA;BRASIL;17/10/2014;10:27:00;***;0;1;NÃO
52639;52639;52639;52639;52639;ACIDENTE;MANOEL URBANO;AC;BRASIL;19/10/2014;20:05:00;SIM;0;1;SIM
52728;52728;52728;52728;52728;INCIDENTE;SÃO LUÍS;MA;BRASIL;20/10/2014;20:33:00;***;0;1;NÃO
52640;52640;52640;52640;52640;ACIDENTE;CAMPO GRANDE;MS;BRASIL;22/10/2014;14:01:00;SIM;2;1;NÃO
52672;52672;52672;52672;52672;ACIDENTE;ELDORADO DO SUL;RS;BRASIL;22/10/2014;13:20:00;***;0;1;NÃO
52694;52694;52694;52694;52694;INCIDENTE GRAVE;BRAGANÇA PAULISTA;SP;BRASIL;23/10/2014;16:00:00;SIM;1;1;SIM
52691;52691;52691;52691;52691;INCIDENTE GRAVE;SANTANA DO PARAÍSO;MG;BRASIL;24/10/2014;15:35:00;***;0;1;NÃO
52729;52729;52729;52729;52729;INCIDENTE;MARABÁ;PA;BRASIL;24/10/2014;12:13:00;***;0;1;NÃO
52651;52651;52651;52651;52651;ACIDENTE;RORAINÓPOLIS;RR;BRASIL;26/10/2014;17:30:00;SIM;1;1;NÃO
52695;52695;52695;52695;52695;INCIDENTE GRAVE;BELO HORIZONTE;MG;BRASIL;26/10/2014;17:45:00;SIM;0;1;SIM
52652;52652;52652;52652;52652;ACIDENTE;CAMPINA GRANDE DO SUL;PR;BRASIL;27/10/2014;16:30:00;SIM;0;1;NÃO
52730;52730;52730;52730;52730;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;27/10/2014;12:47:00;***;0;1;NÃO
52653;52653;52653;52653;52653;INCIDENTE GRAVE;MANAUS;AM;BRASIL;28/10/2014;14:45:00;SIM;0;1;SIM
52696;52696;52696;52696;52696;INCIDENTE GRAVE;ATIBAIA;SP;BRASIL;28/10/2014;18:20:00;SIM;0;1;NÃO
52731;52731;52731;52731;52731;INCIDENTE;CUIABÁ;MT;BRASIL;31/10/2014;23:30:00;***;0;1;NÃO
52654;52654;52654;52654;52654;ACIDENTE;IGARASSU;PE;BRASIL;01/11/2014;13:50:00;***;0;1;NÃO
52751;52751;52751;52751;52751;INCIDENTE;GUARULHOS;SP;BRASIL;01/11/2014;22:50:00;***;0;1;NÃO
52752;52752;52752;52752;52752;INCIDENTE;SÃO PAULO;SP;BRASIL;02/11/2014;11:30:00;***;0;1;NÃO
52753;52753;52753;52753;52753;INCIDENTE;MARINGÁ;PR;BRASIL;02/11/2014;20:00:00;***;0;1;NÃO
52697;52697;52697;52697;52697;INCIDENTE GRAVE;RIO DE JANEIRO;RJ;BRASIL;03/11/2014;17:40:00;SIM;0;1;NÃO
52933;52933;52933;52933;52933;INCIDENTE;MARINGÁ;PR;BRASIL;03/11/2014;17:28:00;***;0;1;NÃO
52754;52754;52754;52754;52754;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;04/11/2014;03:18:00;***;0;1;NÃO
52700;52700;52700;52700;52700;INCIDENTE;UBERLÂNDIA;MG;BRASIL;07/11/2014;17:30:00;***;0;1;NÃO
52673;52673;52673;52673;52673;ACIDENTE;TERESINA;PI;BRASIL;08/11/2014;20:50:00;***;0;1;NÃO
52755;52755;52755;52755;52755;INCIDENTE;PORTO ALEGRE;RS;BRASIL;08/11/2014;15:31:00;***;0;1;NÃO
52692;52692;52692;52692;52692;INCIDENTE GRAVE;MARINGÁ;PR;BRASIL;09/11/2014;17:00:00;SIM;0;1;SIM
52815;52815;52815;52815;52815;ACIDENTE;MACARANI;BA;BRASIL;10/11/2014;16:23:00;SIM;0;1;NÃO
52956;52956;52956;52956;52956;INCIDENTE;GUARULHOS;SP;BRASIL;11/11/2014;15:00:00;***;0;1;NÃO
52757;52757;52757;52757;52757;INCIDENTE;SÃO PAULO;SP;BRASIL;12/11/2014;13:19:00;***;0;1;NÃO
52968;52968;52968;52968;52968;INCIDENTE;SANTARÉM;PA;BRASIL;12/11/2014;16:30:00;***;0;1;NÃO
52758;52758;52758;52758;52758;INCIDENTE;ARAPONGAS;PR;BRASIL;13/11/2014;16:20:00;***;0;1;NÃO
52759;52759;52759;52759;52759;INCIDENTE;JUAZEIRO DO NORTE;CE;BRASIL;13/11/2014;14:20:00;***;0;1;NÃO
52950;52950;52950;52950;52950;INCIDENTE;CORNÉLIO PROCÓPIO;PR;BRASIL;14/11/2014;11:30:00;***;0;1;NÃO
52698;52698;52698;52698;52698;INCIDENTE GRAVE;CORREIA PINTO;SC;BRASIL;15/11/2014;17:10:00;SIM;0;1;NÃO
52671;52671;52671;52671;52671;ACIDENTE;CIDADE GAÚCHA;PR;BRASIL;17/11/2014;17:58:00;SIM;3;1;NÃO
52713;52713;52713;52713;52713;INCIDENTE;JUNDIAÍ;SP;BRASIL;18/11/2014;18:30:00;***;0;1;NÃO
52760;52760;52760;52760;52760;INCIDENTE;LONDRINA;PR;BRASIL;18/11/2014;22:30:00;***;0;1;NÃO
52675;52675;52675;52675;52675;ACIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;19/11/2014;11:25:00;***;0;1;NÃO
52761;52761;52761;52761;52761;INCIDENTE;CONFINS;MG;BRASIL;19/11/2014;20:40:00;***;0;1;NÃO
52762;52762;52762;52762;52762;INCIDENTE;BELÉM;PA;BRASIL;19/11/2014;20:20:00;***;0;1;NÃO
52763;52763;52763;52763;52763;INCIDENTE;JUNDIAÍ;SP;BRASIL;20/11/2014;12:46:00;***;0;1;NÃO
53437;53437;53437;53437;53437;ACIDENTE;SANTA ISABEL DO IVAÍ;PR;BRASIL;21/11/2014;10:05:00;SIM;0;1;NÃO
52847;52847;52847;52847;52847;INCIDENTE;MANAUS;AM;BRASIL;24/11/2014;11:05:00;SIM;0;1;NÃO
52848;52848;52848;52848;52848;INCIDENTE;SALVADOR;BA;BRASIL;25/11/2014;20:50:00;***;0;1;NÃO
52846;52846;52846;52846;52846;INCIDENTE;MACAÉ;RJ;BRASIL;27/11/2014;11:20:00;***;0;1;NÃO
52849;52849;52849;52849;52849;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;27/11/2014;03:00:00;***;0;1;NÃO
52850;52850;52850;52850;52850;INCIDENTE;PORTO ALEGRE;RS;BRASIL;27/11/2014;04:43:00;***;0;1;NÃO
52793;52793;52793;52793;52793;ACIDENTE;BELO HORIZONTE;MG;BRASIL;29/11/2014;13:06:00;***;0;1;NÃO
52676;52676;52676;52676;52676;ACIDENTE;TUCUMÃ;PA;BRASIL;30/11/2014;16:14:00;SIM;0;1;NÃO
52779;52779;52779;52779;52779;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;30/11/2014;16:40:00;SIM;0;1;SIM
52812;52812;52812;52812;52812;ACIDENTE;SÃO MATEUS;ES;BRASIL;30/11/2014;19:18:00;***;0;1;NÃO
52851;52851;52851;52851;52851;INCIDENTE;ARACAJU;SE;BRASIL;01/12/2014;20:35:00;***;0;1;NÃO
52816;52816;52816;52816;52816;INCIDENTE GRAVE;LINS;SP;BRASIL;02/12/2014;15:40:00;SIM;1;1;NÃO
52852;52852;52852;52852;52852;INCIDENTE;CAMPINAS;SP;BRASIL;02/12/2014;16:20:00;***;0;1;NÃO
52764;52764;52764;52764;52764;INCIDENTE;TERESINA;PI;BRASIL;03/12/2014;10:00:00;***;0;1;NÃO
52817;52817;52817;52817;52817;ACIDENTE;VERÍSSIMO;MG;BRASIL;03/12/2014;12:53:00;SIM;0;1;NÃO
52853;52853;52853;52853;52853;INCIDENTE;MACAÉ;RJ;BRASIL;03/12/2014;12:55:00;***;0;1;NÃO
52818;52818;52818;52818;52818;ACIDENTE;FLORESTA;PE;BRASIL;05/12/2014;14:30:00;SIM;0;1;NÃO
52819;52819;52819;52819;52819;ACIDENTE;CAMPO GRANDE;MS;BRASIL;06/12/2014;10:21:00;SIM;1;1;NÃO
52831;52831;52831;52831;52831;ACIDENTE;TERRA BOA;PR;BRASIL;07/12/2014;16:00:00;SIM;0;1;NÃO
52840;52840;52840;52840;52840;INCIDENTE GRAVE;SÃO PAULO;SP;BRASIL;07/12/2014;14:54:00;NULL;0;1;SIM
52841;52841;52841;52841;52841;INCIDENTE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;08/12/2014;18:08:00;***;0;1;NÃO
52854;52854;52854;52854;52854;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;08/12/2014;17:00:00;***;0;1;NÃO
52843;52843;52843;52843;52843;INCIDENTE GRAVE;SORRISO;MT;BRASIL;11/12/2014;14:00:00;SIM;0;1;NÃO
52844;52844;52844;52844;52844;INCIDENTE;GUARULHOS;SP;BRASIL;11/12/2014;23:30:00;***;0;1;NÃO
52832;52832;52832;52832;52832;ACIDENTE;BURITAMA;SP;BRASIL;14/12/2014;23:40:00;SIM;0;1;NÃO
52845;52845;52845;52845;52845;INCIDENTE;BARCARENA;PA;BRASIL;15/12/2014;16:15:00;***;0;1;NÃO
52855;52855;52855;52855;52855;INCIDENTE;SÃO GABRIEL DA CACHOEIRA;AM;BRASIL;15/12/2014;14:16:00;SIM;0;1;NÃO
53010;53010;53010;53010;53010;INCIDENTE;ITAJUBÁ;MG;BRASIL;15/12/2014;13:30:00;***;0;1;NÃO
52833;52833;52833;52833;52833;ACIDENTE;ATIBAIA;SP;BRASIL;16/12/2014;17:30:00;SIM;0;1;SIM
52857;52857;52857;52857;52857;INCIDENTE;SÃO PAULO;SP;BRASIL;16/12/2014;16:45:00;***;0;1;NÃO
52834;52834;52834;52834;52834;ACIDENTE;MACAÉ;RJ;BRASIL;17/12/2014;18:45:00;***;0;1;NÃO
52835;52835;52835;52835;52835;ACIDENTE;NAZÁRIO;GO;BRASIL;17/12/2014;12:10:00;SIM;0;1;NÃO
52836;52836;52836;52836;52836;ACIDENTE;ALEGRETE;RS;BRASIL;18/12/2014;19:00:00;SIM;0;1;NÃO
52837;52837;52837;52837;52837;ACIDENTE;SÃO BORJA;RS;BRASIL;18/12/2014;21:30:00;SIM;1;1;NÃO
52838;52838;52838;52838;52838;ACIDENTE;ÁGUA BOA;MT;BRASIL;19/12/2014;16:16:00;SIM;1;1;NÃO
52813;52813;52813;52813;52813;ACIDENTE;ATIBAIA;SP;BRASIL;20/12/2014;21:00:00;***;0;1;NÃO
52856;52856;52856;52856;52856;INCIDENTE;MANAUS;AM;BRASIL;20/12/2014;18:20:00;SIM;0;1;NÃO
52952;52952;52952;52952;52952;INCIDENTE;LONDRINA;PR;BRASIL;20/12/2014;11:27:00;***;0;1;NÃO
52839;52839;52839;52839;52839;ACIDENTE;ALEGRETE;RS;BRASIL;23/12/2014;20:00:00;SIM;0;1;NÃO
52872;52872;52872;52872;52872;ACIDENTE;UBERABA;MG;BRASIL;23/12/2014;17:00:00;SIM;0;1;SIM
52875;52875;52875;52875;52875;INCIDENTE;PONTA GROSSA;PR;BRASIL;23/12/2014;12:35:00;***;0;1;NÃO
52951;52951;52951;52951;52951;INCIDENTE;PORTO ALEGRE;RS;BRASIL;23/12/2014;18:20:00;***;0;1;NÃO
52953;52953;52953;52953;52953;INCIDENTE;PORTO ALEGRE;RS;BRASIL;23/12/2014;17:47:00;***;0;1;NÃO
52858;52858;52858;52858;52858;INCIDENTE;BRASÍLIA;DF;BRASIL;26/12/2014;18:00:00;***;0;1;NÃO
52871;52871;52871;52871;52871;INCIDENTE;REDENÇÃO;PA;BRASIL;26/12/2014;11:23:00;***;0;1;NÃO
52948;52948;52948;52948;52948;INCIDENTE GRAVE;SÃO JOSÉ DOS CAMPOS;SP;BRASIL;26/12/2014;13:50:00;NULL;0;1;NÃO
52873;52873;52873;52873;52873;ACIDENTE;BERTIOGA;SP;BRASIL;27/12/2014;13:15:00;SIM;0;1;NÃO
52874;52874;52874;52874;52874;ACIDENTE;PRIMAVERA DO LESTE;MT;BRASIL;29/12/2014;10:00:00;***;1;1;NÃO
52954;52954;52954;52954;52954;INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;29/12/2014;14:40:00;***;0;1;NÃO
52945;52945;52945;52945;52945;ACIDENTE;AQUIDAUANA;MS;BRASIL;30/12/2014;20:00:00;SIM;0;1;NÃO
52946;52946;52946;52946;52946;ACIDENTE;ARROIO GRANDE;RS;BRASIL;30/12/2014;08:50:00;SIM;4;1;NÃO
52947;52947;52947;52947;52947;ACIDENTE;BELO HORIZONTE;MG;BRASIL;30/12/2014;17:40:00;SIM;0;1;NÃO
52955;52955;52955;52955;52955;INCIDENTE;LONDRINA;PR;BRASIL;30/12/2014;19:54:00;***;0;1;NÃO
52959;52959;52959;52959;52959;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;30/12/2014;12:45:00;***;0;1;NÃO
52992;52992;52992;52992;52992;INCIDENTE GRAVE;SALVADOR;BA;BRASIL;01/01/2015;11:40:00;***;3;2;NÃO
52979;52979;52979;52979;52979;ACIDENTE;IVINHEMA;MS;BRASIL;02/01/2015;14:50:00;***;0;1;NÃO
53073;53073;53073;53073;53073;INCIDENTE;TEFÉ;AM;BRASIL;02/01/2015;16:28:00;SIM;0;1;NÃO
53074;53074;53074;53074;53074;INCIDENTE;BELO HORIZONTE;MG;BRASIL;02/01/2015;20:34:00;***;0;1;NÃO
52976;52976;52976;52976;52976;ACIDENTE;TOLEDO;PR;BRASIL;04/01/2015;22:04:00;SIM;6;1;NÃO
53075;53075;53075;53075;53075;INCIDENTE;JUNDIAÍ;SP;BRASIL;05/01/2015;10:19:00;***;0;1;NÃO
53076;53076;53076;53076;53076;INCIDENTE;BRAGANÇA PAULISTA;SP;BRASIL;06/01/2015;11:30:00;***;0;1;NÃO
53077;53077;53077;53077;53077;INCIDENTE;MANAUS;AM;BRASIL;06/01/2015;15:50:00;SIM;0;1;NÃO
52975;52975;52975;52975;52975;ACIDENTE;BRASNORTE;MT;BRASIL;08/01/2015;20:30:00;***;0;1;NÃO
53072;53072;53072;53072;53072;INCIDENTE;BELO HORIZONTE;MG;BRASIL;08/01/2015;21:13:00;***;0;1;NÃO
52994;52994;52994;52994;52994;INCIDENTE;SÃO PAULO;SP;BRASIL;09/01/2015;23:25:00;***;0;1;NÃO
52980;52980;52980;52980;52980;ACIDENTE;SANTA MÔNICA;PR;BRASIL;10/01/2015;22:00:00;SIM;2;1;NÃO
52981;52981;52981;52981;52981;ACIDENTE;LUZIÂNIA;GO;BRASIL;10/01/2015;21:04:00;***;0;1;NÃO
53078;53078;53078;53078;53078;INCIDENTE;BELÉM;PA;BRASIL;10/01/2015;16:00:00;***;0;1;NÃO
53064;53064;53064;53064;53064;INCIDENTE;BAURU;SP;BRASIL;11/01/2015;22:05:00;***;0;1;NÃO
53122;53122;53122;53122;53122;INCIDENTE;BRASÍLIA;DF;BRASIL;11/01/2015;00:07:00;***;0;1;NÃO
53063;53063;53063;53063;53063;INCIDENTE;LONDRINA;PR;BRASIL;12/01/2015;09:15:00;***;0;1;NÃO
52978;52978;52978;52978;52978;ACIDENTE;BAIXA GRANDE DO RIBEIRO;PI;BRASIL;14/01/2015;10:50:00;***;1;1;NÃO
53070;53070;53070;53070;53070;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;15/01/2015;21:00:00;***;0;1;NÃO
53071;53071;53071;53071;53071;INCIDENTE;BELO HORIZONTE;MG;BRASIL;15/01/2015;18:52:00;***;0;1;NÃO
53061;53061;53061;53061;53061;INCIDENTE;JUNDIAÍ;SP;BRASIL;17/01/2015;18:40:00;***;0;1;NÃO
53062;53062;53062;53062;53062;INCIDENTE;JUNDIAÍ;SP;BRASIL;17/01/2015;17:05:00;***;0;1;NÃO
53069;53069;53069;53069;53069;INCIDENTE;SALVADOR;BA;BRASIL;18/01/2015;17:50:00;***;0;1;NÃO
52970;52970;52970;52970;52970;ACIDENTE;TIRADENTES;MG;BRASIL;19/01/2015;18:08:00;***;0;1;NÃO
52977;52977;52977;52977;52977;ACIDENTE;SÃO BORJA;RS;BRASIL;19/01/2015;12:15:00;SIM;0;1;NÃO
53067;53067;53067;53067;53067;INCIDENTE;CAMPINAS;SP;BRASIL;19/01/2015;13:30:00;***;0;1;NÃO
53068;53068;53068;53068;53068;INCIDENTE;CANOAS;RS;BRASIL;19/01/2015;12:50:00;***;0;1;NÃO
53065;53065;53065;53065;53065;INCIDENTE;COARI;AM;BRASIL;20/01/2015;17:05:00;SIM;0;1;NÃO
52991;52991;52991;52991;52991;INCIDENTE GRAVE;PASSO FUNDO;RS;BRASIL;21/01/2015;12:00:00;SIM;0;1;NÃO
53012;53012;53012;53012;53012;INCIDENTE;GOIÂNIA;GO;BRASIL;21/01/2015;17:36:00;***;0;1;NÃO
53066;53066;53066;53066;53066;INCIDENTE;CURITIBA;PR;BRASIL;21/01/2015;20:21:00;***;0;1;NÃO
53080;53080;53080;53080;53080;INCIDENTE;RIO CLARO;SP;BRASIL;22/01/2015;18:00:00;***;0;1;NÃO
52990;52990;52990;52990;52990;INCIDENTE GRAVE;FLORIANÓPOLIS;SC;BRASIL;23/01/2015;16:28:00;SIM;0;1;NÃO
53008;53008;53008;53008;53008;INCIDENTE;GOIÂNIA;GO;BRASIL;23/01/2015;18:39:00;***;0;1;NÃO
52971;52971;52971;52971;52971;ACIDENTE;JABOTICABAL;SP;BRASIL;24/01/2015;20:00:00;***;0;1;NÃO
52987;52987;52987;52987;52987;ACIDENTE;ITU;SP;BRASIL;24/01/2015;14:00:00;SIM;0;1;NÃO
52989;52989;52989;52989;52989;INCIDENTE GRAVE;CONCEIÇÃO DA FEIRA;BA;BRASIL;26/01/2015;18:15:00;***;0;1;NÃO
52993;52993;52993;52993;52993;INCIDENTE GRAVE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;27/01/2015;12:25:00;***;0;1;NÃO
52983;52983;52983;52983;52983;ACIDENTE;MOSTARDAS;RS;BRASIL;28/01/2015;10:30:00;SIM;0;1;NÃO
52982;52982;52982;52982;52982;ACIDENTE;BOA VISTA;RR;BRASIL;29/01/2015;20:30:00;SIM;0;1;NÃO
53081;53081;53081;53081;53081;INCIDENTE;BELO HORIZONTE;MG;BRASIL;29/01/2015;21:26:00;***;0;1;NÃO
52998;52998;52998;52998;52998;INCIDENTE;ILHÉUS;BA;BRASIL;30/01/2015;19:20:00;***;0;1;NÃO
53007;53007;53007;53007;53007;INCIDENTE;UBERLÂNDIA;MG;BRASIL;30/01/2015;09:39:00;***;0;1;NÃO
53079;53079;53079;53079;53079;INCIDENTE;SÃO LUÍS;MA;BRASIL;31/01/2015;17:55:00;***;0;1;NÃO
52984;52984;52984;52984;52984;ACIDENTE;NOVA LIMA;MG;BRASIL;01/02/2015;15:10:00;***;0;1;NÃO
53082;53082;53082;53082;53082;INCIDENTE;SÃO PAULO;SP;BRASIL;01/02/2015;12:15:00;***;0;1;NÃO
52974;52974;52974;52974;52974;ACIDENTE;PRESIDENTE OLEGÁRIO;MG;BRASIL;02/02/2015;19:50:00;***;0;1;NÃO
53006;53006;53006;53006;53006;INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;02/02/2015;10:30:00;***;0;1;NÃO
52988;52988;52988;52988;52988;ACIDENTE;JOINVILLE;SC;BRASIL;03/02/2015;17:45:00;SIM;1;1;NÃO
52999;52999;52999;52999;52999;INCIDENTE;ILHÉUS;BA;BRASIL;03/02/2015;14:55:00;***;0;1;NÃO
53105;53105;53105;53105;53105;INCIDENTE GRAVE;SÃO MIGUEL DO IGUAÇU;PR;BRASIL;03/02/2015;20:00:00;SIM;0;1;NÃO
53309;53309;53309;53309;53309;INCIDENTE GRAVE;ASSIS CHATEAUBRIAND;PR;BRASIL;04/02/2015;19:50:00;SIM;0;1;NÃO
53111;53111;53111;53111;53111;ACIDENTE;TAPIRA;PR;BRASIL;05/02/2015;10:40:00;SIM;1;1;NÃO
53226;53226;53226;53226;53226;INCIDENTE;MARABÁ;PA;BRASIL;05/02/2015;17:55:00;***;0;1;NÃO
53003;53003;53003;53003;53003;INCIDENTE;CUIABÁ;MT;BRASIL;06/02/2015;11:50:00;***;0;1;NÃO
53004;53004;53004;53004;53004;INCIDENTE;VITÓRIA DA CONQUISTA;BA;BRASIL;06/02/2015;18:24:00;***;0;1;NÃO
53005;53005;53005;53005;53005;INCIDENTE;SÃO PAULO;SP;BRASIL;06/02/2015;16:28:00;***;0;1;NÃO
52972;52972;52972;52972;52972;ACIDENTE;TAPES;RS;BRASIL;07/02/2015;11:00:00;SIM;0;1;NÃO
52973;52973;52973;52973;52973;ACIDENTE;BALSAS;MA;BRASIL;07/02/2015;11:30:00;SIM;0;1;NÃO
53001;53001;53001;53001;53001;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;08/02/2015;19:07:00;***;0;1;NÃO
53002;53002;53002;53002;53002;INCIDENTE;CAMPINAS DO PIAUÍ;PI;BRASIL;08/02/2015;19:03:00;***;0;1;NÃO
53009;53009;53009;53009;53009;INCIDENTE;BELO HORIZONTE;MG;BRASIL;08/02/2015;12:00:00;***;0;1;NÃO
52995;52995;52995;52995;52995;INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;09/02/2015;10:00:00;***;0;1;NÃO
53000;53000;53000;53000;53000;INCIDENTE;PORTO ALEGRE;RS;BRASIL;09/02/2015;09:00:00;***;0;1;NÃO
52996;52996;52996;52996;52996;INCIDENTE;MANAUS;AM;BRASIL;10/02/2015;13:05:00;SIM;0;1;NÃO
